name,name_en,logo,rating,city,district,gender,category,min fee
مدارس حدائق الشمس الأهلية,Sun Gardens School,https://storage.yaschools.com/source/school/logos/T_Yo0WRb2H0tTcz-DF1h70lRaaOURGZg.jpg,5,الظهران,الدوحة الجنوبية,بنات,أهلية,0
مدارس عالم الحنان الأهلية,Alhanan World School,https://storage.yaschools.com/source/school/logos/iDtD_2LpNkuZ2GGcbfVnxPdUlg9dwxFz.jpeg,2.5,الظهران,الدوحة الجنوبية,بنين وبنات,أهلية,0
مدارس درر الجزيرة الاهلية,Dorar Aljazeerah School,https://storage.yaschools.com/source/school/logos/HtmlXEdirQWv3cjPNgl99_RXwJ9VlWSF.jpg,2.5,الظهران,الدوحة الجنوبية,بنات,أهلية,0
مدرسة ربوة الشرقية الأهلية,Rabwat Alsharqia School,https://storage.yaschools.com/source/school/logos/S3CzN62tKakvQkwqNT_PiRm4eH2RgxWs.jpg,2.5,الظهران,الجامعة ,بنين,أهلية,0
مدارس مناهل الجزيرة الاهلية,Manahel Aljazera School,https://storage.yaschools.com/source/school/logos/57GVaW4fo3kVRW4NxU4Rkvw25Gaqgd3S.png,2.5,الظهران,الدوحة الجنوبية,بنين,أهلية,0
مدرسة الشوكاني الأهلية,Alshokani National School,https://storage.yaschools.com/source//1/keFcDIXNbuK6OgvQ8436iMjFU7Vg4MBZ.jpg,2.5,الظهران,الدوحة الشمالية ,بنين وبنات,أهلية,0
مدرسة القيروان الإبتدائية - الظهران,Qairawan Elementary school - Dhahran,https://yaschools.com/img/default-school-logo.jpg,2.5,الظهران,الدوحة الجنوبية,بنين وبنات,أهلية,0
مدرسة اليرموك الأهلية,Yarmook Elementary Private School,https://storage.yaschools.com/source//1/4yGDHnlvXWGjMbtTB5aFIrRF6rkHuLvi.jpg,2.5,الظهران,البندرية,بنين وبنات,أهلية,0
مدارس الصقير الحديثة العالمية,Al Saqeerksa Modern International Schools,https://storage.yaschools.com/source/school/logos/RkcIUYGdtVdu0OIb8FccBMvkGqYk3AXJ.jpg,2.5,الطائف,المثناه,بنين وبنات,عالمية,10 ألف
مدرسة طلائع المبدعين الأهلية,Tale Almobden National School,https://storage.yaschools.com/source/school/logos/006RXzgF0lGmpk2qGFqUEmHfMVk1XwHQ.jpg,2.5,الطائف,السداد,بنين وبنات,أهلية,10 ألف
مدرسة شروق المملكة العالمية,Shorouq Al Mamlakah International School,https://storage.yaschools.com/source//1/mkijxgNcCW2ZGZr7nkS2yPWhzSWQ92WY.jpg,2.5,الطائف,عودة,بنين وبنات,عالمية,13 ألف
مدرسة روضة تميم العالمية,Tameem International Kindergarten,https://storage.yaschools.com/source//1/B6WKQuuNhim_939Gjr0YcPjNxjKD0LQ7.jpg,2.5,الطائف,قروى,بنين وبنات,عالمية,7 ألف
مدرسة أوائل الغد الأهلية,Awael Alghad School,https://storage.yaschools.com/source/school/logos/FKcoLjC4CyzPwNc4H2FPbDOb6XES5fPR.jpg,2.5,الطائف,نخب,بنين وبنات,أهلية,8 ألف
مدرسة الميثاق الأهلية,AL Methaq National School,https://storage.yaschools.com/source/school/logos/gHyGuBqajeYsS6bOeDDuhikiScjuUfI1.jpg,2.5,الطائف,عودة,بنين وبنات,أهلية,13 ألف
مدرسة الرؤية الطيبة الأهلية,Alruya Altayiba National School,https://storage.yaschools.com/source/school/logos/Y1MRw6M62YDd7gFICsYnxogTX8ipf5cm.jpg,2.5,الطائف,شهار,بنات,أهلية,10 ألف
روضة انجال المملكة الأهلية,Anjal Almamlkah National School,https://storage.yaschools.com/source/school/logos/ZpC0zccPXGwzUSn15klbUlgEeKFN2dzP.jpg,2.5,الطائف,السداد,بنات,أهلية,10 ألف
مدارس سفراء الجنان,Sfraa Aljenan SchooL,https://storage.yaschools.com/source/school/logos/0Vl4gHx5FL8TD_RudiM8eBUPDD-80nsW.jpg,2.5,الطائف,,بنين وبنات,أهلية,7 ألف
مدارس  المنصور الأهلية,Al-Mansour National Schools,https://storage.yaschools.com/source/school/logos/WskqxIMJFq2x1VNGZHE7-2ZP1PACSrNz.jpg,2.5,الطائف,الجال,بنين وبنات,أهلية,7 ألف
مدرسة بساتين الهدى الأهلية,Basatin Alhudaa National School,https://storage.yaschools.com/source/school/logos/FeqvUjcBX01Mwt70JrN6o1Q6giQPp1z_.jpg,2.5,الطائف,قروى,بنين وبنات,أهلية,6 ألف
المدرسة الأهلية الأولي لتحفيظ القرآن بالطائف,First civil Koranic Girls,https://storage.yaschools.com/source/school/logos/6jt_yf6PGuwmqztyWyebumUqrsQdnYMp.jpg,2.5,الطائف,قروى,بنات,أهلية,9 ألف
مدرسة الجيل النموذجية,Aljeel School,https://storage.yaschools.com/source/school/logos/z828j3LclEUPUXD57Qbnx95sH0QEb1Rc.jpg,2.5,الطائف,الفيصليه,بنات,أهلية,12 ألف
مدرسة الفيصلية الأهلية,Fysaliah National School,https://storage.yaschools.com/source/school/logos/gSygeEVn7lvwiMk0KdVRrKpnWicQntou.jpg,2.5,الطائف, أم العراد,بنين وبنات,أهلية,6 ألف
مدرسة واحة الفكرالاهلية,Wahat Alfikr National School,https://storage.yaschools.com/source/school/logos/RCaDdp-KHHT27f0h-rs7FHYkZBrXym6b.jpg,2.5,الطائف,الفيصليه,بنات,أهلية,11 ألف
مدرسة صروح العلم الأهلية,Srooh Alelm National School,https://storage.yaschools.com/source/school/logos/09x5ns3oGNBAkNMTg8sGD6fOF2Tb5T8F.jpg,2.5,الطائف,الجفيجف,بنين وبنات,أهلية,10 ألف
مدرسة السمو الاهلية,Al Sumoo National School,https://storage.yaschools.com/source/school/logos/bBJHkg__3KirZut9LTWQvm2Xq1i0cSkm.jpg,2.5,الطائف,شهار,بنات,أهلية,0
مدرسة عرين العلم الأهلية,Areen Elalm National School,https://storage.yaschools.com/source/school/logos/WyQzLeO3cqdoJD54pxcbjat38unlwjlk.jpg,2.5,الطائف,,بنين وبنات,أهلية,0
مجمع شباب الفهد التعليمي,Shabab Al-Fahd Educational Complex - Taif,https://storage.yaschools.com/source/school/logos/CZJR8dDOlbWq99VKqXkpqyEPLEg7UsgZ.png,2.5,الطائف,الريان,بنين وبنات,عالمية,0
مدرسة المعالي الأهلية,Maali National School,https://storage.yaschools.com/source/school/logos/bgBV4owTarO8ktiI1sDRgVKIVYf6ozim.jpg,2.5,الطائف,الفيصليه,بنين,أهلية,0
مدرسة صفوة الفرسان الأهلية,Safwat Al Fursan National School,https://storage.yaschools.com/source/school/logos/zo7zEJAm6JqVZ_HLgpoG9naU1v8rkgBi.jpg,2.5,الطائف,القيم الأعلى ,بنين وبنات,أهلية,12 ألف
مدرسة أنجال النخبة الأهلية,Angal Alnokhpa National School - Taif,https://storage.yaschools.com/source/school/logos/ICn7sMGgOHplkEtehiJnCQ3r44S6uocv.jpg,2.5,الطائف,الحويه,بنين وبنات,أهلية,7 ألف
مدرسة كيان التعليمية,Kayan School - Taif,https://yaschools.com/img/default-school-logo.jpg,2.5,الطائف,الحويه,بنين وبنات,أهلية,8 ألف
مدرسة طيور الجنة,Tuor Aljanah School,https://storage.yaschools.com/source//1/bhVrEBTmnIqIzaizN95iIyuDqSwc0eY9.jpg,2.5,الطائف,الشرقيه,بنين وبنات,أهلية,0
مدرسة رحاب التربية الأهلية,Rehab Al Trbia National School,https://storage.yaschools.com/source//1/0pKw_KSCHBvA_Vjg5j4x4jkKSCQjc3-p.jpg,2.5,الطائف,القيم الأعلى ,بنين وبنات,أهلية,0
مدرسة اساس التربية الاهلية,Asas Al Trbih National School,https://storage.yaschools.com/source//1/dV6mhQod_CsU91mfOUPrQ8HmdyLuOZ19.jpeg,2.5,الطائف,عودة,بنين وبنات,أهلية,0
مدرسة القطيف الأهلية,Alqatif National School,https://storage.yaschools.com/source/school/logos/Go8RqQG7p1Sai3LIYhtt3wA4p7pA0CF_.jpg,2.5,القطيف,الناصرة,بنين,أهلية,0
مدرسة الخط الأهلية,Alkhut National School,https://storage.yaschools.com/source/school/logos/E5mlTtBVgJZALEFSq-hZMkiyzgvzZ-hP.png,2.5,القطيف,سيهات,بنين,أهلية,0
مدرسة الساحل الأهلية,Alsahel Private School,https://storage.yaschools.com/source/school/logos/i7TiJGYkqBwU0UP83WNoXHnfJoeBQUkM.jpg,2.5,القطيف,عنك,بنين,أهلية,0
مدرسه رؤية المستقبل العالميه,Vision of the future International School,https://storage.yaschools.com/source/school/logos/885chuVtCINDVUT0EjgJgVw3-myRzga9.jpg,2.5,الأحساء,الهفوف,بنين وبنات,أهلية,14 ألف
مدارس هدى النور العالمية,Huda Alnoor International School,https://storage.yaschools.com/source/school/logos/IPw9wTnaTwAk9vIlz1E2ZrFJcx1_kt2t.png,2.5,الأحساء,الهفوف,بنين وبنات,عالمية,5 ألف
مدرسة الانجال الأهلية بالاحساء,Al Anjal National Schools,https://storage.yaschools.com/source/school/logos/bh4sXfMEywYBxJw8V80Hgaaz6hlJt4d0.jpg,2.5,الأحساء,الهفوف,بنين وبنات,أهلية,0
مدارس النخبة النموذجية,Elite Model Private National Schools,https://storage.yaschools.com/source/school/logos/PBU9dSaTEjfbM5mUvnFCS2PcUw0-qx1U.png,3.9,الأحساء,الهفوف,بنين وبنات,أهلية,20 ألف
مدرسة دوحة الابداع العالمية,Dohat Al Ibdaa International School,https://storage.yaschools.com/source/school/logos/3daHJpctTXKSf7TL-GBtKlFIxadmgCAM.jpg,2.5,الأحساء,المبرز,بنين وبنات,عالمية,16 ألف
روضة نور السالكين الأهلية,Noor Alsalkeen National School,https://storage.yaschools.com/source/school/logos/ja8OkXJx3_dWjskhFVxaKkXtLyYjSuDS.jpg,2.5,الأحساء,المبرز,بنين وبنات,أهلية,0
روضة فجر الاسلام الخيرية بالجشة,Fajr Al-Islam Nursery - Alhofuf Aljishah,https://storage.yaschools.com/source//1/ofN0C-a6F9MBgw03LckvyLRzynY3WBea.jpg,2.5,الأحساء,الهفوف,بنات,أهلية,0
مدرسة النموذجية العالمية,Modern International School,https://yaschools.com/img/default-school-logo.jpg,2.5,الأحساء,المبرز,بنات,عالمية,7 ألف
روضة قادة الغد الأهلية,,https://storage.yaschools.com/source/school/logos/gOyMa9IDZrofimn8AHxJXVNld9uqgsBV.jpg,5,الأحساء,الهفوف,بنين وبنات,أهلية,0
قمة المجد الأهلية لتحفيظ القرآن الكريم,Top Glory National School,https://storage.yaschools.com/source/school/logos/EYRDDGlqhjkAGnnP5e4IgF8-JuN9XcH4.jpeg,2.5,الأحساء,الهفوف,بنين وبنات,أهلية,0
غراس الطفولة الأهلية,Gheras National School,https://storage.yaschools.com/source/school/logos/wpxVbsSOLOQIGTHqYqP9xIxa7aYzZp6h.png,2.5,الأحساء,المبرز,بنين وبنات,أهلية,0
روضة الطفل المبتسم,Baby Mbtsm National School,https://storage.yaschools.com/source/school/logos/Q47pa-j1QxqE8ICQ0N33RKq5Ll8XuaNW.jpeg,2.5,الأحساء,الهفوف,بنين وبنات,أهلية,0
مدارس ديوان النهضة  الأهلية,Dewan Alnahda National School,https://yaschools.com/img/default-school-logo.jpg,2.5,الأحساء,الهفوف,بنين,أهلية,0
مدارس درة الاحساء الأهلية,Dorat Alahsa National School,https://storage.yaschools.com/source/school/logos/WFmIRB7h5foGwF-S4NxwCkVr2z64Gzou.jpg,2.5,الأحساء,الهفوف,بنين وبنات,أهلية,0
مدارس البحار الأهلية,Albehar National School,https://storage.yaschools.com/source/school/logos/Z2doPcLla-hELLfbXRtcvK6ZIRWzQpwa.jpg,2.5,الأحساء,الهفوف,بنين وبنات,أهلية,0
روضة نون الاهلية,k Noon National School,https://storage.yaschools.com/source//1/Pkrxkd36awbC0uYvSTHhv_RJJeuCyffX.jpg,2.5,الأحساء,المبرز,بنين وبنات,أهلية,0
مدرسة نور الفرقان الاهلية,Noor Alforqan National School,https://storage.yaschools.com/source/school/logos/6jT6mYJLnhrjpWoAvisDUhl4rtwYmiMX.jpg,2.5,الأحساء,الهفوف,بنين وبنات,أهلية,0
مدارس الواحة النورانية الاهلية,Alwahah Alnoraniah National School,https://storage.yaschools.com/source//1/AvXwDkyXxA08pMnAnhRQT0me5J7r413a.jpg,2.5,الأحساء,الهفوف,بنين وبنات,أهلية,0
مدارس تبوك النموذجية الاهلية للبنين,Manarat Tabuk National School,https://storage.yaschools.com/source//1/VWZ5JxdRp26N1QnwwbnqnIGsr9TBCwCn.png,2.5,تبوك,العزيزية الجديدة ,بنين وبنات,أهلية,0
مدرسة هدى الخير الاهلية,Huda Alkheir National School,https://storage.yaschools.com/source/school/logos/i7a_QelJrXau-t33dsNYFGErC6x-g-B9.jpg,2.5,تبوك,العزيزية الجديدة ,بنين وبنات,أهلية,6 ألف
روضة براعم العصر الأهلية,Baraem Alessr National Schools,https://storage.yaschools.com/source/school/logos/tMgJYYZ1DqGwZWBlZNnT1Ik4oaM_9zXd.jpg,2.5,تبوك,المنتزه,بنين وبنات,أهلية,8 ألف
مدرسة أنجال الوطن الأهلية,Nw National School,https://storage.yaschools.com/source/school/logos/qaZRvDJcBK3u7XSP6pANO61piYiuh9aN.jpg,2.5,تبوك,الورود,بنين وبنات,أهلية,9 ألف
مدرسة رياض الحياة,Ryadh Al-hayat National School,https://storage.yaschools.com/source/school/logos/NrgpX1SXY3IfZ6jKGMtliE1zU25-A1xo.jpeg,2.5,تبوك,الراجحى,بنين وبنات,أهلية,6 ألف
مدرسة أجيال تبوك الأهلية,Agial Tabuk Ideal Praivate National School,https://storage.yaschools.com/source/school/logos/8ls0KRwEuYr926Ai9ELymMDz-445mz5U.jpg,2.5,تبوك,المصيف,بنين وبنات,أهلية,7 ألف
روضة مواهب البلاد,Mwahip Alpilad National School,https://storage.yaschools.com/source/school/logos/rnBY19jYaDgjlfvOw7L3e19W_VS-SCUI.png,2.5,تبوك,الهضيبه,بنين وبنات,أهلية,7 ألف
روضة منارة الورود,Mnart Wrood National School,https://storage.yaschools.com/source/school/logos/Si4Rw0lH_PzGsknk8HmELDEoHcbmNwNu.jpg,2.5,تبوك,الورود,بنين وبنات,أهلية,7 ألف
مدرسة السلام الأهلية,Alslam National School,https://storage.yaschools.com/source/school/logos/E7VhTXAcDQaQcimm-sERd1tLCJllyjlF.jpg,2.5,تبوك,العزيزية الجديدة ,بنين وبنات,أهلية,8 ألف
مدرسة طلائع الغد الاهليه,Talaea National School,https://storage.yaschools.com/source/school/logos/plrr4hEfme-mId1apsncQ9Miap_gIqGp.jpg,2.5,تبوك,الفيصلية الجنوبية,بنين وبنات,أهلية,9 ألف
مدرسة قطوف الايمان بتيماء,Qotof_Aleman National School,https://storage.yaschools.com/source/school/logos/eU7vWTJDOxpyxHb2TMwZa1HugKZKKTbw.jpg,2.5,تبوك,,بنين وبنات,أهلية,6 ألف
مدارس أملج الاهلية,Uumlj National School,https://storage.yaschools.com/source/school/logos/Ef87ywsMYyfiy5AxP03S8kW0D-QEhepH.jpg,2.5,تبوك,الروضة,بنين وبنات,أهلية,9 ألف
مدارس فجر العلم النموذجية,Fajer Alelm National School,https://storage.yaschools.com/source/school/logos/h71LCNhOD58zPg_hjHGE8Berhdxu0Rje.jpeg,2.5,تبوك,العليا ,بنين وبنات,أهلية,8 ألف
روضة طيور الجنة النموذجية,Toyour Aljanah National School,https://storage.yaschools.com/source/school/logos/RsnkybpejP5-uMSChVlc8FdSR4ZZBkCm.jpg,2.5,تبوك,الصالحيه,بنين وبنات,أهلية,7 ألف
روضة دار الحنان -تبوك,Dur Alhanan National School,https://storage.yaschools.com/source/school/logos/RcbMYU53w4qJTnMjiTOEvnmoPKwlvVGI.jpg,2.5,تبوك,السليمانيه,بنين وبنات,أهلية,6 ألف
مدرسة العلم والايمان  الأهلية,Alelm_Waleman National School,https://storage.yaschools.com/source/school/logos/7oFw0swwviG5BJC1EJWnPdbiPmv5gYhR.jpg,2.5,تبوك,الفيصلية الجنوبية,بنين وبنات,أهلية,7 ألف
مدارس سنابل العلم النموذجيه,Snabel Alelm National School,https://storage.yaschools.com/source/school/logos/YxuPr8MICxCH3C4iWZtdQOJTWRdW1hJB.jpg,2.5,تبوك,الراجحى,بنين وبنات,أهلية,9 ألف
المدرسة التركية العالمية,Tabuk International Turkish School,https://storage.yaschools.com/source/school/logos/4e8U29XWaW3Af_Fe-QAPT-aqoEkCc2d8.jpg,2.5,تبوك,القادسية ,بنين وبنات,عالمية,0
مدارس منارة العصر الاهلية,Manarat Alaser National School,https://storage.yaschools.com/source/school/logos/7zigDquBlCfRViz9IVfjDD-zmHA2Lb8X.jpg,2.5,تبوك,العليا ,بنين,أهلية,10 ألف
مدرسة بنجلاديش العالمية,‏‎Bangladesh International School,https://storage.yaschools.com/source/school/logos/g5faBKbLutyoCj15K0dX4b1UENX5VTbb.png,2.5,تبوك,العزيزية القديمة ,بنين وبنات,عالمية,10 ألف
